competition,player_id,name,first_name,last_name,team,position,age,apps,mins_played,goals,xg,goals_vs_xg,shots,shots_on_target,shot_conv,xg_per_shot,mins_per_goal
Champions League,488253,Daniel Maldini,Daniel,Maldini,Atalanta Bergamasca Calcio,Forward,24.44,1,45,0,0.0,0.0,0,0,0.0,0.0,
Champions League,437554,Dani Vivian,Dani,Vivian,Athletic Club,Defender,26.72,6,495,0,0.03,-0.03,2,0,0.0,0.02,
Champions League,611921,Reggie Walsh,Reggie,Walsh,Chelsea FC,Midfielder,17.41,1,24,0,0.0,0.0,0,0,0.0,0.0,
Champions League,173276,Ivan Sunjic,Ivan,Sunjic,Pafos FC,Midfielder,29.45,7,630,0,0.23,-0.23,2,0,0.0,0.12,
Champions League,611912,Landon Emenalo,Landon,Emenalo,Chelsea FC,Midfielder,18.17,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,184269,Mathias Rasmussen,Mathias,Rasmussen,Royale Union Saint-Gilloise,Midfielder,28.32,5,198,0,0.17,-0.17,4,1,0.0,0.04,
Champions League,538007,Promise David,Promise,David,Royale Union Saint-Gilloise,Forward,24.72,7,369,2,2.96,-0.96,16,8,12.5,0.19,184.5
Champions League,654296,Mamadou Barry,Mamadou,Barry,Royale Union Saint-Gilloise,Defender,21.0,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,614770,David Santos,David Michael,Santos Daiber,FC Bayern München,Midfielder,19.19,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,551140,Jonas Rouhi,Jonas,Rouhi,Juventus FC,Defender,22.2,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,592937,Rodrigo Rêgo,Rodrigo Miguel,Ferreira Rêgo,SL Benfica,Forward,21.21,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,554683,Yarek Gasiorowski,Yarek,Gasiorowski,PSV Eindhoven,Defender,21.19,7,554,0,0.05,-0.05,1,0,0.0,0.05,
Champions League,624896,Joël van den Berg,Joël,van den Berg,PSV Eindhoven,Midfielder,19.1,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,653269,Tadjidine Mmadi,Tadjidine,Mmadi,Olympique de Marseille,Midfielder,19.05,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,202675,Benjamin Pavard,Benjamin,Pavard,Olympique de Marseille,Defender,29.99,6,538,0,0.27,-0.27,2,0,0.0,0.13,
Champions League,633745,Anis Doubal,Anis,Doubal,Olympique de Marseille,Defender,19.39,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,209712,Frenkie de Jong,Frenkie,de Jong,FC Barcelona,Midfielder,28.86,7,505,0,0.19,-0.19,1,0,0.0,0.19,
Champions League,625283,David Moses,David,Moses,SK Slavia Praha,Midfielder,22.17,5,367,0,0.04,-0.04,2,1,0.0,0.02,
Champions League,122689,Tomás Holes,Tomás,Holes,SK Slavia Praha,Defender,32.98,4,188,0,0.02,-0.02,1,0,0.0,0.02,
Champions League,620618,Juan Hernández,Juan,Hernández,FC Barcelona,Midfielder,18.67,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,578537,Dani Rodríguez,Dani,Rodríguez,FC Barcelona,Forward,20.61,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,465103,Tomás Vlcek,Tomás,Vlcek,SK Slavia Praha,Defender,25.06,5,323,0,0.0,0.0,0,0,0.0,0.0,
Champions League,621933,Iker Luque,Iker,Luque,Club Atlético de Madrid,Forward,20.79,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,619834,Taufik Seidu,Taufik Seidu,Zanzi Awudu,Club Atlético de Madrid,Midfielder,18.16,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,487747,Yusuf Demir,Yusuf,Demir,Galatasaray Spor Kulübü,Forward,22.8,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,621927,Rayane Belaid,Rayane,Belaid,Club Atlético de Madrid,Forward,21.1,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,554087,Can Uzun,Can,Uzun,Eintracht Frankfurt,Midfielder,20.36,5,240,2,0.46,1.54,6,4,33.33,0.08,120.0
Champions League,638947,Dominik Sarapata,Dominik,Sarapata,FC København,Midfielder,18.4,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,631116,Vincenzo Prisco,Vincenzo,Prisco,SSC Napoli,Midfielder,17.62,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,469130,Lorenzo Lucca,Lorenzo,Lucca,SSC Napoli,Forward,25.53,5,118,0,0.3,-0.3,4,0,0.0,0.08,
Champions League,561219,Giuseppe Ambrosino,Giuseppe,Ambrosino,SSC Napoli,Forward,22.53,1,15,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,68640,Thomas Delaney,Thomas,Delaney,FC København,Midfielder,34.56,4,176,0,0.0,0.0,0,0,0.0,0.0,
Champions League,114517,Andreas Cornelius,Andreas,Cornelius,FC København,Forward,33.02,3,100,1,0.49,0.51,1,1,100.0,0.49,100.0
Champions League,195384,Mikel Merino,Mikel,Merino,Arsenal FC,Midfielder,29.75,7,515,2,1.25,0.75,8,4,25.0,0.16,257.5
Champions League,499175,Ethan Nwaneri,Ethan,Nwaneri,Arsenal FC,Midfielder,19.0,3,101,0,0.24,-0.24,4,3,0.0,0.06,
Champions League,184855,Roman Yaremchuk,Roman,Yaremchuk,Olympiakos FC,Forward,30.32,1,12,0,0.0,0.0,0,0,0.0,0.0,
Champions League,565992,Jeanuël Belocian,Jeanuël,Belocian,Bayer 04 Leverkusen,Defender,21.09,2,128,0,0.0,0.0,0,0,0.0,0.0,
Champions League,578539,Pol Fortuny,Pol,Fortuny,Real Madrid CF,Midfielder,21.03,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,93264,Eric Dier,Eric,Dier,AS Monaco FC,Defender,32.19,3,270,1,0.87,0.13,3,1,33.33,0.29,270.0
Champions League,592986,Dani Meso,Daniel,Mesonero Miguel,Real Madrid CF,Midfielder,20.55,1,7,0,0.0,0.0,0,0,0.0,0.0,
Champions League,201379,Fabián Ruiz,Fabián,Ruiz,Paris Saint-Germain FC,Midfielder,29.97,6,453,1,1.39,-0.39,14,6,7.14,0.1,453.0
Champions League,632852,Eduardo Felicíssimo,Eduardo Manuel,de Freitas Monteiro Ferreira Felicíssimo,Sporting Clube de Portugal,Midfielder,19.2,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593251,Mauro Couto,Mauro,Meireles Couto,Sporting Clube de Portugal,Forward,20.35,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,669586,Noah Nsoki,Noah,Nsoki,Paris Saint-Germain FC,Midfielder,19.08,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,570526,Lucas Bergvall,Lucas,Bergvall,Tottenham Hotspur FC,Midfielder,20.13,6,361,0,0.13,-0.13,3,0,0.0,0.04,
Champions League,560114,Julien Duranville,Julien,Duranville,BV Borussia 09 Dortmund,Forward,19.88,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,622758,Aaron Anselmino,Aaron,Anselmino,BV Borussia 09 Dortmund,Defender,20.89,3,172,0,0.45,-0.45,2,2,0.0,0.23,
Champions League,161450,Niklas Süle,Niklas,Süle,BV Borussia 09 Dortmund,Defender,30.55,1,70,0,0.13,-0.13,2,1,0.0,0.07,
Champions League,647429,Tynan Thompson,Tynan,Thompson,Tottenham Hotspur FC,Forward,17.92,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,611917,Lucá Williams-Barnett,Lucá,Williams-Barnett,Tottenham Hotspur FC,Midfielder,17.47,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,590035,Yusuf Akhamrich,Yusuf,Akhamrich,Tottenham Hotspur FC,Forward,20.54,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,650628,Abdellah Ouazane,Abdellah,Ouazane,AFC Ajax,Midfielder,17.18,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,168580,Ayoze Pérez,Ayoze,Pérez,Villarreal CF,Forward,32.65,5,273,0,0.75,-0.75,7,1,0.0,0.11,
Champions League,210906,Ko Itakura,Ko,Itakura,AFC Ajax,Defender,29.15,6,455,0,0.06,-0.06,1,0,0.0,0.06,
Champions League,536642,Santiago Mouriño,Santiago,Mouriño,Villarreal CF,Defender,24.1,6,533,0,0.15,-0.15,2,0,0.0,0.07,
Champions League,465701,Raúl Moro,Raúl,Moro,AFC Ajax,Forward,23.29,5,193,0,0.23,-0.23,3,0,0.0,0.08,
Champions League,580919,Tyrone Samba,Tyrone,Samba,Manchester City FC,Forward,18.22,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,519909,Kian Noble,Kian,Noble,Manchester City FC,Defender,19.06,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,710570,Mukhamedali Abish,Mukhamedali,Abish,FK Kairat Almaty,Midfielder,18.41,1,10,0,0.06,-0.06,1,0,0.0,0.06,
Champions League,670187,Mansur Birkurmanov,Mansur,Birkurmanov,FK Kairat Almaty,Forward,18.96,1,14,0,0.07,-0.07,2,0,0.0,0.03,
Champions League,670180,Amirbek Bazarbayev,Amirbek,Bazarbayev,FK Kairat Almaty,Defender,19.21,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,197334,Iñaki Williams,Iñaki,Williams,Athletic Club,Forward,31.77,3,173,0,0.14,-0.14,3,1,0.0,0.05,
Champions League,523654,Nico Williams,Nico,Williams,Athletic Club,Forward,23.69,3,187,0,0.21,-0.21,5,0,0.0,0.04,
Champions League,592883,Quentin Ndjantou,Quentin,Ndjantou,Paris Saint-Germain FC,Forward,18.66,3,103,0,0.12,-0.12,3,1,0.0,0.04,
Champions League,575204,Claudio Echeverri,Claudio,Echeverri,Bayer 04 Leverkusen,Midfielder,20.21,5,140,0,0.2,-0.2,2,1,0.0,0.1,
Champions League,203389,Nathan Tella,Nathan,Tella,Bayer 04 Leverkusen,Forward,26.72,2,26,0,0.09,-0.09,2,2,0.0,0.05,
Champions League,119471,Fabian Schär,Fabian,Schär,Newcastle United FC,Defender,34.26,3,131,0,0.11,-0.11,1,0,0.0,0.11,
Champions League,588606,Eliesse Ben Seghir,Eliesse,Ben Seghir,Bayer 04 Leverkusen,Forward,21.09,4,112,0,0.16,-0.16,4,0,0.0,0.04,
Champions League,447810,Mathias Jørgensen,Mathias,Jørgensen,FK Bodø / Glimt,Forward,25.5,3,80,0,0.0,0.0,0,0,0.0,0.0,
Champions League,60307,Pascal Groß,Pascal,Groß,BV Borussia 09 Dortmund,Midfielder,34.78,3,37,0,0.0,0.0,0,0,0.0,0.0,
Champions League,549407,Cole Campbell,Cole,Campbell,BV Borussia 09 Dortmund,Forward,20.08,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,499167,Josh Nichols,Josh,Nichols,Arsenal FC,Defender,19.65,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,499179,Louie Copley,Louie,Copley,Arsenal FC,Midfielder,19.42,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593174,Kaye Furo,Kaye,Furo,Club Brugge KV,Forward,19.12,1,23,0,0.05,-0.05,1,1,0.0,0.05,
Champions League,500021,Zaid Romero,Zaid,Romero,Club Brugge KV,Defender,26.27,2,10,0,0.0,0.0,0,0,0.0,0.0,
Champions League,488264,João Correia,João Pedro,Araújo Correia,Pafos FC,Defender,29.55,3,170,0,0.1,-0.1,2,1,0.0,0.05,
Champions League,150710,Daniele Rugani,Daniele,Rugani,Juventus FC,Defender,31.65,2,101,0,0.03,-0.03,1,0,0.0,0.03,
Champions League,477424,Josko Gvardiol,Josko,Gvardiol,Manchester City FC,Defender,24.16,5,440,0,0.22,-0.22,5,2,0.0,0.04,
Champions League,577107,Endrick,Endrick Felipe,Moreira de Sousa,Real Madrid CF,Forward,19.67,1,11,0,0.2,-0.2,2,0,0.0,0.1,
Champions League,477555,Oscar Bobb,Oscar,Bobb,Manchester City FC,Midfielder,22.69,3,73,0,0.0,0.0,0,0,0.0,0.0,
Champions League,669473,Valde,Víctor,Valdepeñas Talavera,Real Madrid CF,Defender,19.42,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,165196,Amir Rrahmani,Amir,Rrahmani,SSC Napoli,Defender,32.08,3,270,0,0.13,-0.13,2,0,0.0,0.07,
Champions League,153776,Matteo Politano,Matteo,Politano,SSC Napoli,Forward,32.64,6,333,0,0.09,-0.09,3,1,0.0,0.03,
Champions League,235887,David Neres,David,Neres Campos,SSC Napoli,Forward,29.05,6,260,0,0.3,-0.3,3,3,0.0,0.1,
Champions League,550246,João Veloso,João Miguel,Fins Veloso,SL Benfica,Midfielder,20.73,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,499145,Tiago Freitas,Tiago,Dias Freitas,SL Benfica,Midfielder,19.59,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,537331,Joshua Wynder,Joshua,Wynder,SL Benfica,Defender,20.88,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,174969,Branco van den Boomen,Branco,van den Boomen,AFC Ajax,Midfielder,30.67,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593012,Don-Angelo Konadu,Don-Angelo,Konadu,AFC Ajax,Forward,19.88,1,25,0,0.38,-0.38,1,1,0.0,0.38,
Champions League,235674,Manor Solomon,Manor,Solomon,Villarreal CF,Forward,26.66,2,61,0,0.05,-0.05,2,1,0.0,0.02,
Champions League,499441,Yoram Zague,Yoram,Zague,FC København,Defender,19.85,5,178,0,0.08,-0.08,1,0,0.0,0.08,
Champions League,500043,Ilias Akhomach,Ilias,Akhomach,Villarreal CF,Forward,21.93,4,81,0,0.0,0.0,0,0,0.0,0.0,
Champions League,465599,Adrià Alti,Adrià,Alti,Villarreal CF,Defender,24.98,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,621045,Ege Araç,Ege,Araç,Galatasaray Spor Kulübü,Midfielder,19.06,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,74208,Paul Pogba,Paul,Pogba,AS Monaco FC,Midfielder,33.02,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,450527,Mohammed Salisu,Mohammed,Salisu,AS Monaco FC,Defender,26.93,5,443,0,0.16,-0.16,2,0,0.0,0.08,
Champions League,490771,Berkan Kutlu,Berkan,Kutlu,Galatasaray Spor Kulübü,Midfielder,28.16,2,3,0,0.0,0.0,0,0,0.0,0.0,
Champions League,686461,Çagri Balta,Çagri,Balta,Galatasaray Spor Kulübü,Forward,17.85,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,157882,Takumi Minamino,Takumi,Minamino,AS Monaco FC,Midfielder,31.18,5,326,1,1.93,-0.93,13,2,7.69,0.15,326.0
Champions League,458059,Marco Brescianini,Marco,Brescianini,Atalanta Bergamasca Calcio,Midfielder,26.17,2,17,0,0.04,-0.04,1,0,0.0,0.04,
Champions League,536916,Facundo Buonanotte,Facundo,Buonanotte,Chelsea FC,Midfielder,21.24,3,163,0,0.18,-0.18,3,1,0.0,0.06,
Champions League,135363,Andreas Christensen,Andreas,Christensen,FC Barcelona,Defender,29.95,4,53,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,422323,Jessic Ngankam,Jessic,Ngankam,Eintracht Frankfurt,Forward,25.67,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,547216,Elias Baum,Elias,Baum,Eintracht Frankfurt,Defender,20.4,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,477724,Elye Wahi,Elye,Wahi,Eintracht Frankfurt,Forward,23.22,3,52,0,0.06,-0.06,1,1,0.0,0.06,
Champions League,219168,Alexander Isak,Alexander,Isak,Liverpool FC,Forward,26.5,5,228,0,0.86,-0.86,8,5,0.0,0.11,
Champions League,492777,Conor Bradley,Conor,Bradley,Liverpool FC,Defender,22.7,5,243,0,0.37,-0.37,4,3,0.0,0.09,
Champions League,111732,Hakan Çalhanoglu,Hakan,Çalhanoglu,FC Internazionale Milano,Midfielder,32.12,6,338,1,1.1,-0.1,8,3,12.5,0.14,338.0
Champions League,519440,Wellity Lucky,Wellity,Lucky,Liverpool FC,Defender,20.19,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,219717,Javi Galán,Javi,Galán,Club Atlético de Madrid,Defender,31.34,1,90,0,0.0,0.0,0,0,0.0,0.0,
Champions League,531219,Carlos Martín,Carlos,Martín,Club Atlético de Madrid,Forward,23.92,1,1,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593193,Dani Martinez,Dani,Martinez,Club Atlético de Madrid,Defender,21.88,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,551310,Javier Boñar,Javier,Boñar,Club Atlético de Madrid,Defender,20.8,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,439742,Ricardo Pepi,Ricardo,Pepi,PSV Eindhoven,Forward,23.2,5,149,3,2.02,0.98,8,6,37.5,0.25,49.666666666666664
Champions League,446969,Giacomo Raspadori,Giacomo,Raspadori,Club Atlético de Madrid,Forward,26.09,2,108,1,0.61,0.39,3,2,33.33,0.2,108.0
Champions League,184943,Ulisses Garcia,Ulisses,Garcia,Olympique de Marseille,Defender,30.2,2,112,0,0.02,-0.02,1,0,0.0,0.02,
Champions League,646141,Marc Giger,Marc,Giger,Royale Union Saint-Gilloise,Forward,21.98,5,121,0,0.13,-0.13,3,1,0.0,0.04,
Champions League,109533,Emerson,Emerson,Palmieri dos Santos,Olympique de Marseille,Defender,31.64,5,393,0,0.0,0.0,0,0,0.0,0.0,
Champions League,128198,Sofiane Boufal,Sofiane,Boufal,Royale Union Saint-Gilloise,Forward,32.52,4,78,0,0.17,-0.17,3,3,0.0,0.06,
Champions League,631000,Robinio Vaz,Robinio,Vaz,Olympique de Marseille,Forward,19.09,4,30,0,0.06,-0.06,1,1,0.0,0.06,
Champions League,604066,Kevin Rodríguez,Kevin,Rodríguez,Royale Union Saint-Gilloise,Forward,26.05,6,378,0,1.3,-1.3,10,5,0.0,0.13,
Champions League,202993,Rodrigo Bentancur,Rodrigo,Bentancur,Tottenham Hotspur FC,Midfielder,28.74,5,412,0,0.16,-0.16,3,0,0.0,0.05,
Champions League,503128,Christos Zafeiris,Christos,Zafeiris,SK Slavia Praha,Midfielder,23.07,6,449,0,0.29,-0.29,6,0,0.0,0.05,
Champions League,460842,Mohammed Kudus,Mohammed,Kudus,Tottenham Hotspur FC,Midfielder,25.64,5,271,1,1.01,-0.01,4,3,25.0,0.25,271.0
Champions League,115556,Ben Davies,Ben,Davies,Tottenham Hotspur FC,Defender,32.92,1,22,0,0.0,0.0,0,0,0.0,0.0,
Champions League,657917,Salvador Blopa,Salvador,Blopa,Sporting Clube de Portugal,Defender,18.77,2,15,0,0.19,-0.19,1,1,0.0,0.19,
Champions League,551232,Rodrigo Ribeiro,Rodrigo,Duarte Ribeiro,Sporting Clube de Portugal,Forward,20.9,1,4,0,0.0,0.0,0,0,0.0,0.0,
Champions League,437955,Fotis Ioannidis,Fotis,Ioannidis,Sporting Clube de Portugal,Forward,26.2,5,203,0,0.13,-0.13,1,0,0.0,0.13,
Champions League,234262,Giorgi Zaria,Giorgi,Zaria,FK Kairat Almaty,Midfielder,28.69,5,119,0,0.17,-0.17,3,1,0.0,0.06,
Champions League,585302,Olzhas Baybek,Olzhas,Baybek,FK Kairat Almaty,Midfielder,21.1,4,153,1,0.49,0.51,1,1,100.0,0.49,153.0
Champions League,670185,Azamat Tuyakbayev,Azamat,Tuyakbayev,FK Kairat Almaty,Midfielder,18.69,2,73,0,0.05,-0.05,2,0,0.0,0.02,
Champions League,593126,Christos Alexiou,Christos,Alexiou,FC Internazionale Milano,Defender,20.72,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,94245,Michy Batshuayi,Michy,Batshuayi,Eintracht Frankfurt,Forward,32.47,2,27,0,0.0,0.0,0,0,0.0,0.0,
Champions League,225485,Jonathan Burkardt,Jonathan,Burkardt,Eintracht Frankfurt,Forward,25.7,5,342,2,0.89,1.11,7,3,28.57,0.13,171.0
Champions League,235627,Myron Boadu,Myron,Boadu,PSV Eindhoven,Forward,25.18,2,12,0,0.01,-0.01,1,0,0.0,0.01,
Champions League,626423,Bruno Ramos,Bruno,Cardoso Ramos de Carvalho,Sporting Clube de Portugal,Defender,21.17,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,633222,Samuel Gomez van Hoogen,Samuel,Gomez van Hoogen,Club Brugge KV,Defender,20.15,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593117,Geovany Quenda,Geovany,Tcherno Quenda,Sporting Clube de Portugal,Midfielder,18.89,5,387,2,0.76,1.24,9,5,22.22,0.08,193.5
Champions League,678686,Dastan Satpaev,Dastan,Satpaev,FK Kairat Almaty,Forward,17.6,5,440,1,1.41,-0.41,12,4,8.33,0.12,440.0
Champions League,166965,Lukas Lerager,Lukas,Lerager,FC København,Midfielder,32.7,5,450,0,0.54,-0.54,8,2,0.0,0.07,
Champions League,633711,Pape Cabral,Pape,Cabral,AS Monaco FC,Midfielder,19.16,2,34,0,0.06,-0.06,1,0,0.0,0.06,
Champions League,234908,Juan Foyth,Juan,Foyth,Villarreal CF,Defender,28.19,4,322,0,0.09,-0.09,4,0,0.0,0.02,
Champions League,225479,Dusan Vlahovic,Dusan,Vlahovic,Juventus FC,Forward,26.15,4,192,3,1.69,1.31,10,9,30.0,0.17,64.0
Champions League,156560,Brede Moe,Brede,Moe,FK Bodø / Glimt,Defender,34.27,2,74,0,0.0,0.0,0,0,0.0,0.0,
Champions League,648437,Ben Hawighorst,Ben,Hawighorst,Bayer 04 Leverkusen,Defender,18.05,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593277,Naba Mensah,Naba,Mensah,Bayer 04 Leverkusen,Midfielder,18.87,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593263,Ferdinand Pohl,Ferdinand,Pohl,Bayer 04 Leverkusen,Defender,19.13,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,648817,Jeremiah Mensah,Jeremiah,Mensah,Bayer 04 Leverkusen,Midfielder,18.08,1,9,0,0.08,-0.08,1,1,0.0,0.08,
Champions League,666607,Sam Alabi,Sam,Alabi,Newcastle United FC,Midfielder,16.7,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,146941,Aymeric Laporte,Aymeric,Laporte,Athletic Club,Defender,31.82,2,135,0,0.0,0.0,0,0,0.0,0.0,
Champions League,631300,Daniel Toula,Daniel,Toula,SK Slavia Praha,Forward,21.08,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,707845,Tomás Jelínek,Tomás,Jelínek,SK Slavia Praha,Midfielder,20.23,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,491501,James McConnell,James,McConnell,AFC Ajax,Midfielder,21.52,3,118,0,0.0,0.0,0,0,0.0,0.0,
Champions League,500047,Rafa Obrador,Rafa,Obrador,SL Benfica,Defender,22.07,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,492990,Henrique Araújo,Henrique,Pereira Araújo,SL Benfica,Forward,24.17,2,12,0,0.19,-0.19,1,0,0.0,0.19,
Champions League,441278,Kenneth Taylor,Kenneth,Taylor,AFC Ajax,Midfielder,23.85,4,260,0,0.31,-0.31,4,1,0.0,0.08,
Champions League,608979,Arda Ünyay,Arda,Ünyay,Galatasaray Spor Kulübü,Defender,19.17,1,36,0,0.02,-0.02,1,0,0.0,0.02,
Champions League,465580,Metehan Baltaci,Metehan,Baltaci,Galatasaray Spor Kulübü,Defender,23.38,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,493171,Lynnt Audoor,Lynnt,Audoor,Club Brugge KV,Midfielder,22.44,3,78,0,0.0,0.0,0,0,0.0,0.0,
Champions League,229901,Ofri Arad,Ofri,Arad,FK Kairat Almaty,Defender,27.53,4,294,1,0.31,0.69,6,3,16.67,0.05,294.0
Champions League,111773,Emil Krafth,Emil,Krafth,Newcastle United FC,Defender,31.64,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,666560,Ander Izagirre,Ander,Izagirre,Athletic Club,Defender,22.73,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,655886,Rayan Ouro Bang Na,Rayan,Ouro Bang Na,Olympique de Marseille,Defender,19.01,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,633073,Ange Lago,Ange,Lago,Olympique de Marseille,Forward,21.23,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,593160,Mathis Clement,Mathis,Clement,Olympique de Marseille,Defender,20.16,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,685552,Mikkel Hansen,Mikkel,Hansen,FK Bodø / Glimt,Forward,17.15,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,218449,Éder Militão,Éder Gabriel,Militão Pinheiro,Real Madrid CF,Defender,28.18,3,270,0,0.3,-0.3,6,0,0.0,0.05,
Champions League,242898,Brennan Johnson,Brennan,Johnson,Tottenham Hotspur FC,Forward,24.83,4,151,1,0.8,0.2,3,1,33.33,0.27,151.0
Champions League,516874,Charles Sagoe,Charles,Sagoe,Arsenal FC,Forward,21.66,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,646243,Andre Harriman-Annous,Andre,Harriman-Annous,Arsenal FC,Forward,18.23,1,9,0,0.0,0.0,0,0,0.0,0.0,
Champions League,657887,Jakub Kolísek,Jakub,Kolísek,SK Slavia Praha,Defender,18.6,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,203325,Frank Anguissa,Frank,Anguissa,SSC Napoli,Midfielder,30.35,4,341,0,0.69,-0.69,7,0,0.0,0.1,
Champions League,668405,Martin Kovár,Martin,Kovár,SK Slavia Praha,Defender,18.12,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,657889,Simon Sloncík,Simon,Sloncík,SK Slavia Praha,Defender,18.85,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,616286,Ryan Kavuma-McQueen,Ryan,Kavuma-McQueen,Chelsea FC,Forward,17.21,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,508354,Vincent Manuba,Vincent,Manuba,FC Bayern München,Defender,20.72,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,611626,Maroan Sannadi,Maroan,Sannadi,Athletic Club,Forward,25.13,1,80,0,0.05,-0.05,1,1,0.0,0.05,
Champions League,593272,Ken Izekor,Ken,Izekor,Bayer 04 Leverkusen,Forward,18.82,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,550244,Ivan Lima,Ivan,Correia Posser Lima,SL Benfica,Forward,21.18,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,61366,Kevin De Bruyne,Kevin,De Bruyne,SSC Napoli,Midfielder,34.74,3,191,0,0.08,-0.08,3,0,0.0,0.03,
Champions League,243568,Billy Gilmour,Billy,Gilmour,SSC Napoli,Midfielder,24.78,3,85,0,0.0,0.0,0,0,0.0,0.0,
Champions League,91651,Mateo Kovacic,Mateo,Kovacic,Manchester City FC,Midfielder,31.88,1,33,0,0.06,-0.06,1,0,0.0,0.06,
Champions League,619822,Toni Fernández,Toni,Fernández,FC Barcelona,Forward,17.68,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,621218,Robin van Duiven,Robin,van Duiven,PSV Eindhoven,Forward,19.95,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,640620,Mathis Jangéal,Mathis,Jangéal,Paris Saint-Germain FC,Midfielder,17.74,0,0,0,0.0,0.0,0,0,0.0,0.0,
Champions League,535944,Rodrigo Huescas,Rodrigo,Huescas,FC København,Defender,22.51,2,105,0,0.04,-0.04,1,1,0.0,0.04,
